tiplabel	gen	fam	ord	clade	higher	genes	samp	PC	Source_upham	ID_upham	extinct?	newSinceMSW3?	IFnew_Category	IFnew_GeoRegion	IFnew_Citation
Neoromicia_somalica_VESPERTILIONIDAE_CHIROPTERA	Neoromicia	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	6	sampled	PC17_VespertilionidRelated	IUCN	44925	0	0	NA	NA	NA
Neoromicia_tenuipinnis_VESPERTILIONIDAE_CHIROPTERA	Neoromicia	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	2	sampled	PC17_VespertilionidRelated	IUCN	44926	0	0	NA	NA	NA
Neoromicia_zuluensis_VESPERTILIONIDAE_CHIROPTERA	Neoromicia	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	44927	0	0	NA	NA	NA
Neotetracus_sinensis_ERINACEIDAE_EULIPOTYPHLA	Neotetracus	ERINACEIDAE	EULIPOTYPHLA	Erinaceidae	Laurasiatheria	9	sampled	PC15_Eulipotyphla	IUCN	10590	0	0	NA	NA	NA
Neotoma_albigula_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	14582	0	0	NA	NA	NA
Neotoma_angustapalata_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14583	0	0	NA	NA	NA
Neotoma_anthonyi_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14576	1	0	NA	NA	NA
Neotoma_bryanti_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	14584	0	0	NA	NA	NA
Neotoma_bunkeri_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14577	1	0	NA	NA	NA
Neotoma_chrysomelas_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14585	0	0	NA	NA	NA
Neotoma_cinerea_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	42673	0	0	NA	NA	NA
Neotoma_devia_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	14586	0	0	NA	NA	NA
Neotoma_floridana_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	5	sampled	PC12_Cricetidae	IUCN	42650	0	0	NA	NA	NA
Neotoma_fuscipes_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	14587	0	0	NA	NA	NA
Neotoma_goldmani_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14588	0	0	NA	NA	NA
Neotoma_lepida_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	14589	0	0	NA	NA	NA
Neotoma_leucodon_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	136793	0	0	NA	NA	NA
Neotoma_macrotis_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14597	0	0	NA	NA	NA
Neotoma_magister_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14581	0	0	NA	NA	NA
Neotoma_martinensis_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14580	1	0	NA	NA	NA
Neotoma_mexicana_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	14590	0	0	NA	NA	NA
Neotoma_micropus_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	14591	0	0	NA	NA	NA
Neotoma_nelsoni_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14592	0	0	NA	NA	NA
Neotoma_palatina_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14593	0	0	NA	NA	NA
Neotoma_phenax_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14594	0	0	NA	NA	NA
Neotoma_stephensi_CRICETIDAE_RODENTIA	Neotoma	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	42651	0	0	NA	NA	NA
Neotomodon_alstoni_CRICETIDAE_RODENTIA	Neotomodon	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	8	sampled	PC12_Cricetidae	IUCN	14600	0	0	NA	NA	NA
Neotomys_ebriosus_CRICETIDAE_RODENTIA	Neotomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	5	sampled	PC12_Cricetidae	IUCN	14601	0	0	NA	NA	NA
Neotragus_batesi_BOVIDAE_CETARTIODACTYLA	Neotragus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	3	sampled	PC20_Cetartiodactyla	IUCN	14603	0	0	NA	NA	NA
Neotragus_pygmaeus_BOVIDAE_CETARTIODACTYLA	Neotragus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	1	sampled	PC20_Cetartiodactyla	IUCN	14602	0	0	NA	NA	NA
Neovison_macrodon_MUSTELIDAE_CARNIVORA	Neovison	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	0	imputed	PC22_Carnivora	IUCN	40784	1	0	NA	NA	NA
Neovison_vison_MUSTELIDAE_CARNIVORA	Neovison	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	18	sampled	PC22_Carnivora	IUCN	41661	0	0	NA	NA	NA
Nephelomys_albigularis_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	15584	0	0	NA	NA	NA
Nephelomys_auriventer_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	15586	0	0	NA	NA	NA
Nephelomys_caracolus_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	136833	0	0	NA	NA	NA
Nephelomys_devius_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	15593	0	0	NA	NA	NA
Nephelomys_keaysi_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	15600	0	0	NA	NA	NA
Nephelomys_levipes_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	15604	0	0	NA	NA	NA
Nephelomys_meridensis_CRICETIDAE_RODENTIA	Nephelomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	136328	0	0	NA	NA	NA
Nesokia_bunnii_MURIDAE_RODENTIA	Nesokia	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14660	0	0	NA	NA	NA
Nesokia_indica_MURIDAE_RODENTIA	Nesokia	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	14661	0	0	NA	NA	NA
Nesolagus_netscheri_LEPORIDAE_LAGOMORPHA	Nesolagus	LEPORIDAE	LAGOMORPHA	Lagomorpha	Euarchontoglires	0	imputed	PC6_Lagomorpha	IUCN	14662	0	0	NA	NA	NA
Nesolagus_timminsi_LEPORIDAE_LAGOMORPHA	Nesolagus	LEPORIDAE	LAGOMORPHA	Lagomorpha	Euarchontoglires	0	imputed	PC6_Lagomorpha	IUCN	41209	0	0	NA	NA	NA
Nesomys_audeberti_NESOMYIDAE_RODENTIA	Nesomys	NESOMYIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC10_Nesomyidae	IUCN	136475	0	0	NA	NA	NA
Nesomys_lambertoni_NESOMYIDAE_RODENTIA	Nesomys	NESOMYIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC10_Nesomyidae	IUCN	136330	0	0	NA	NA	NA
Nesomys_rufus_NESOMYIDAE_RODENTIA	Nesomys	NESOMYIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC10_Nesomyidae	IUCN	14671	0	0	NA	NA	NA
Nesophontes_edithae_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41313	1	0	NA	NA	NA
Nesophontes_hypomicrus_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	14672	1	0	NA	NA	NA
Nesophontes_major_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136381	1	0	NA	NA	NA
Nesophontes_micrus_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	14673	1	0	NA	NA	NA
Nesophontes_paramicrus_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	14674	1	0	NA	NA	NA
Nesophontes_zamicrus_NESOPHONTIDAE_EULIPOTYPHLA	Nesophontes	NESOPHONTIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	14676	1	0	NA	NA	NA
Nesoromys_ceramicus_MURIDAE_RODENTIA	Nesoromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	20757	0	0	NA	NA	NA
Nesoryzomys_darwini_CRICETIDAE_RODENTIA	Nesoryzomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14706	1	0	NA	NA	NA
Nesoryzomys_fernandinae_CRICETIDAE_RODENTIA	Nesoryzomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	14707	0	0	NA	NA	NA
Nesoryzomys_indefessus_CRICETIDAE_RODENTIA	Nesoryzomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14708	1	0	NA	NA	NA
Nesoryzomys_narboroughi_CRICETIDAE_RODENTIA	Nesoryzomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	40765	0	0	NA	NA	NA
Nesoryzomys_swarthi_CRICETIDAE_RODENTIA	Nesoryzomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14709	0	0	NA	NA	NA
Nesotragus_moschatus_BOVIDAE_CETARTIODACTYLA	Nesotragus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	14604	0	0	NA	NA	NA
Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA	Neurotrichus	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41468	0	0	NA	NA	NA
Neusticomys_ferreirai_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	136236	0	0	NA	NA	NA
Neusticomys_monticolus_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	14740	0	0	NA	NA	NA
Neusticomys_mussoi_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14741	0	0	NA	NA	NA
Neusticomys_oyapocki_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14742	0	0	NA	NA	NA
Neusticomys_peruviensis_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14743	0	0	NA	NA	NA
Neusticomys_venezuelae_CRICETIDAE_RODENTIA	Neusticomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	14744	0	0	NA	NA	NA
Nilgiritragus_hylocrius_BOVIDAE_CETARTIODACTYLA	Nilgiritragus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	2	sampled	PC20_Cetartiodactyla	IUCN	9917	0	0	NA	NA	NA
Nilopegamys_plumbeus_MURIDAE_RODENTIA	Nilopegamys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	40766	0	0	NA	NA	NA
Ningaui_ridei_DASYURIDAE_DASYUROMORPHIA	Ningaui	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	5	sampled	PC1_Marsupials	IUCN	40529	0	0	NA	NA	NA
Ningaui_timealeyi_DASYURIDAE_DASYUROMORPHIA	Ningaui	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	40530	0	0	NA	NA	NA
Ningaui_yvonneae_DASYURIDAE_DASYUROMORPHIA	Ningaui	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	40531	0	0	NA	NA	NA
Niviventer_andersoni_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	14812	0	0	NA	NA	NA
Niviventer_brahma_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	14813	0	0	NA	NA	NA
Niviventer_cameroni_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	136512	0	0	NA	NA	NA
Niviventer_confucianus_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	7	sampled	PC11_Muridae	IUCN	14814	0	0	NA	NA	NA
Niviventer_coninga_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	14815	0	0	NA	NA	NA
Niviventer_cremoriventer_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	8	sampled	PC11_Muridae	IUCN	14816	0	0	NA	NA	NA
Niviventer_culturatus_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	5	sampled	PC11_Muridae	IUCN	14817	0	0	NA	NA	NA
Niviventer_eha_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	14818	0	0	NA	NA	NA
Niviventer_excelsior_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC11_Muridae	IUCN	14819	0	0	NA	NA	NA
Niviventer_fraternus_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	136747	0	0	NA	NA	NA
Niviventer_fulvescens_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC11_Muridae	IUCN	14820	0	0	NA	NA	NA
Niviventer_hinpoon_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	14821	0	0	NA	NA	NA
Niviventer_lepturus_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14823	0	0	NA	NA	NA
Niviventer_niviventer_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC11_Muridae	IUCN	14824	0	0	NA	NA	NA
Niviventer_rapit_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC11_Muridae	IUCN	14825	0	0	NA	NA	NA
Niviventer_tenaster_MURIDAE_RODENTIA	Niviventer	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	14826	0	0	NA	NA	NA
Noctilio_albiventris_NOCTILIONIDAE_CHIROPTERA	Noctilio	NOCTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	21	sampled	PC16_PhyllostomidRelated	IUCN	14829	0	0	NA	NA	NA
Noctilio_leporinus_NOCTILIONIDAE_CHIROPTERA	Noctilio	NOCTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	14	sampled	PC16_PhyllostomidRelated	IUCN	14830	0	0	NA	NA	NA
Nomascus_annamensis_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	0	imputed	PC5_Primates	newSp	100000246	0	1	deNovo	"Cambodia,__Laos,__Vietnam"	"Van__Ngoc__Thinh,__Mootnick,__A.R.,__Vu__Ngoc__Thanh,__Nadler,__T.__&__Roos,__C.__2010.__A__new__species__of__crested__gibbon,__from__the__central__Annamite__mountain__range.__Vietnamese__Journal__of__Primatology__4:1-12__[105]"
Nomascus_concolor_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	19	sampled	PC5_Primates	IUCN	39775	0	0	NA	NA	NA
Nomascus_gabriellae_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	14	sampled	PC5_Primates	IUCN	39776	0	0	NA	NA	NA
Nomascus_hainanus_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	1	sampled	PC5_Primates	IUCN	41643	0	0	NA	NA	NA
Nomascus_leucogenys_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	29	sampled	PC5_Primates	IUCN	39895	0	0	NA	NA	NA
Nomascus_nasutus_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	1	sampled	PC5_Primates	IUCN	41642	0	0	NA	NA	NA
Nomascus_siki_HYLOBATIDAE_PRIMATES	Nomascus	HYLOBATIDAE	PRIMATES	Catarrhini	Euarchontoglires	17	sampled	PC5_Primates	IUCN	39896	0	0	NA	NA	NA
Noronhomys_vespuccii_CRICETIDAE_RODENTIA	Noronhomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	136692	1	0	NA	NA	NA
Nothrotheriops_shastensis_Nothrotheriidae_PILOSA	Nothrotheriops	Nothrotheriidae	PILOSA	Xenarthra	Xenart.	1	sampled	PC3_Xenarthra	newSpExt	300000026	1	1	Extinct-wDNA	NA	NA
Notiomys_edwardsii_CRICETIDAE_RODENTIA	Notiomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC12_Cricetidae	IUCN	14854	0	0	NA	NA	NA
Notiosorex_cockrumi_SORICIDAE_EULIPOTYPHLA	Notiosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136666	0	0	NA	NA	NA
Notiosorex_crawfordi_SORICIDAE_EULIPOTYPHLA	Notiosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	3	sampled	PC15_Eulipotyphla	IUCN	41456	0	0	NA	NA	NA
Notiosorex_evotis_SORICIDAE_EULIPOTYPHLA	Notiosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136273	0	0	NA	NA	NA
Notiosorex_villai_SORICIDAE_EULIPOTYPHLA	Notiosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136688	0	0	NA	NA	NA
Notocitellus_adocetus_SCIURIDAE_RODENTIA	Notocitellus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	20477	0	0	NA	NA	NA
Notocitellus_annulatus_SCIURIDAE_RODENTIA	Notocitellus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	20479	0	0	NA	NA	NA
Notomys_alexis_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	14867	0	0	NA	NA	NA
Notomys_amplus_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14861	1	0	NA	NA	NA
Notomys_aquilo_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14862	0	0	NA	NA	NA
Notomys_cervinus_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14868	0	0	NA	NA	NA
Notomys_fuscus_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	5	sampled	PC11_Muridae	IUCN	14863	0	0	NA	NA	NA
Notomys_longicaudatus_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14864	1	0	NA	NA	NA
Notomys_macrotis_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14865	1	0	NA	NA	NA
Notomys_mitchellii_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14869	0	0	NA	NA	NA
Notomys_mordax_MURIDAE_RODENTIA	Notomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	14866	1	0	NA	NA	NA
Notopteris_macdonaldi_PTEROPODIDAE_CHIROPTERA	Notopteris	PTEROPODIDAE	CHIROPTERA	Yinpterochiroptera	Laurasiatheria	0	imputed	PC19_Yinpterochiroptera	IUCN	14876	0	0	NA	NA	NA
Notopteris_neocaledonica_PTEROPODIDAE_CHIROPTERA	Notopteris	PTEROPODIDAE	CHIROPTERA	Yinpterochiroptera	Laurasiatheria	0	imputed	PC19_Yinpterochiroptera	IUCN	136519	0	0	NA	NA	NA
Notoryctes_caurinus_NOTORYCTIDAE_NOTORYCTEMORPHIA	Notoryctes	NOTORYCTIDAE	NOTORYCTEMORPHIA	Notoryctemorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	14878	0	0	NA	NA	NA
Notoryctes_typhlops_NOTORYCTIDAE_NOTORYCTEMORPHIA	Notoryctes	NOTORYCTIDAE	NOTORYCTEMORPHIA	Notoryctemorphia	Marsupialia	26	sampled	PC1_Marsupials	IUCN	14879	0	0	NA	NA	NA
Nyctalus_aviator_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	2	sampled	PC17_VespertilionidRelated	IUCN	14921	0	0	NA	NA	NA
Nyctalus_azoreum_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC17_VespertilionidRelated	IUCN	14922	0	0	NA	NA	NA
Nyctalus_furvus_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	136765	0	0	NA	NA	NA
Nyctalus_lasiopterus_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	3	sampled	PC17_VespertilionidRelated	IUCN	14918	0	0	NA	NA	NA
Nyctalus_leisleri_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	5	sampled	PC17_VespertilionidRelated	IUCN	14919	0	0	NA	NA	NA
Nyctalus_montanus_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	14923	0	0	NA	NA	NA
Nyctalus_noctula_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	6	sampled	PC17_VespertilionidRelated	IUCN	14920	0	0	NA	NA	NA
Nyctalus_plancyi_VESPERTILIONIDAE_CHIROPTERA	Nyctalus	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	3	sampled	PC17_VespertilionidRelated	IUCN	136828	0	0	NA	NA	NA
Nyctereutes_procyonoides_CANIDAE_CARNIVORA	Nyctereutes	CANIDAE	CARNIVORA	Caniformes	Laurasiatheria	13	sampled	PC22_Carnivora	IUCN	14925	0	0	NA	NA	NA
Nycteris_arge_NYCTERIDAE_CHIROPTERA	Nycteris	NYCTERIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	14926	0	0	NA	NA	NA
