species	S_1	S_2	S_3	EstPi_1	EstPi_2	EstPi_3	EstTheta_1	EstTheta_2	EstTheta_3	Nind	size	EstPi	EstTheta	subPi_min	subPi_mean	subPi_max	subPi_upper.CI	subPi_lower.CI	subPi_sd	subPi_se	subTheta_min	subTheta_mean	subTheta_max	subTheta_upper.CI	subTheta_lower.CI	subTheta_sd	subTheta_se	outPi	outTheta
Andinomys_edax	23	7	97	0.0164375017520253	0.00313895555569931	0.076972959407742	0.0200646829248662	0.00610930744053938	0.084725803013904	23	1127	0.0321433963847451	0.0369513120601535	0.0102372034956305	0.0346446302706638	0.0589263420724095	0.0351757865675088	0.0341134739738188	0.00855948735140435	0.000270674756338398	0.0095880149812735	0.0347920765101602	0.0602772754671495	0.0353567617245311	0.0342273912957893	0.00909979977389401	0.000287760935369903	in	in
Anourosorex_squamipes	44	14	162	0.0117867197941404	0.000723321963324161	0.066822298032433	0.0173861741218898	0.00553218481429547	0.0640158073009597	450	1137	0.0264441132632992	0.0289778055825165	0.00439753737906772	0.0266924069187921	0.0384051597771914	0.0270611779718826	0.0263236358657017	0.00594267861124962	0.000187923998139151	0.00464379947229553	0.0260002439692252	0.0363060686015832	0.0263044358742997	0.0256960520641508	0.00490199735812198	0.000155014767357936	in	in
Anourosorex_yamashinai	19	6	67	0.00670702420828733	0.00319445224149653	0.0295687606429761	0.0131054919040791	0.00413857639076181	0.0462689996017165	48	1137	0.0131567456975867	0.0211610927437999	0.00164158686730506	0.0159372520544902	0.0421340629274966	0.0165061462597108	0.0153683578492695	0.00916762689776415	0.000289905817355583	0.00196990424076609	0.0169782171850277	0.0374281805745557	0.0175916421825288	0.0163647921875266	0.00988523253575932	0.000312598500134013	in	in
Antidorcas_marsupialis	6	3	24	0.00376984126984127	0.0017636684303351	0.0161312673217435	0.00615251522858916	0.00307725684908041	0.0246134261250024	16	1134	0.00722159234063996	0.0112813464688122	0.0020005884083554	0.00679998081209587	0.0137566137566138	0.00695594886307949	0.00664401276111224	0.00251339684297675	7.94805868768309e-05	0.00234879624192601	0.0075463131774169	0.0139882371642028	0.00769646864485513	0.00739615770997867	0.0024197281137697	7.65185215785528e-05	in	in
Antilope_cervicapra	12	9	51	0.00307470382761649	0.00382908198489368	0.0154835332389977	0.00810695716131197	0.00608703583740422	0.0344949996047565	50	1138	0.00745858402842626	0.0162263122106941	0.000587889476778366	0.00744338851348767	0.0332480818414322	0.00777268629163827	0.00711409073533706	0.00530657394757007	0.000167808602464324	0.00051361068310221	0.00778630548699361	0.0318809776833157	0.00811076571861847	0.00746184525536875	0.00522861776302539	0.000165343411455748	in	in
Antrozous_pallidus	8	0	43	0.00725037684974842	0	0.0837986454640029	0.0142120035798202	0	0.0763895192415338	38	402	0.0303496741045838	0.0302005076071195	0.00497512437810945	0.0303830845771144	0.0427860696517413	0.0308467512327314	0.0299194179214975	0.0074719040282395	0.000236282351874239	0.00597014925373131	0.0300541913559821	0.0429850746268655	0.0304747252284099	0.0296336574835543	0.00677682705309843	0.000214302087968379	in	in
Aotus_azarae	12	5	61	0.0136842105263158	0.00526315789473684	0.0728232189973615	0.0151674741942279	0.00631978091426161	0.0773539046813904	5	1139	0.0305531167690957	0.0328986678851359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aotus_nancymaae	16	9	70	0.0168808264046359	0.0110859158478206	0.0857898715041572	0.0172767519706294	0.00971817298347904	0.0755857898715037	7	1134	0.0379188712522046	0.0341935716085379	0.0162257495590829	0.0379949735449735	0.0434744268077601	0.038368248022258	0.0376216990676891	0.00601525047504139	0.000190218921975406	0.0173544973544974	0.0367102645502647	0.0389417989417991	0.0369653967906688	0.0364551323098605	0.00411140976327707	0.000130014192462092	in	in
Aplodontia_rufa	47	20	170	0.011712563493151	0.00551215388123756	0.0615255646115111	0.0215850402566972	0.00919080666820398	0.078318103518359	557	1052	0.0262165621791248	0.0363265361091715	0.000761179828734539	0.0270177257377203	0.115794481446242	0.0283966617310353	0.0256387897444053	0.0222213033400591	0.000702699311320939	0.00114832535885167	0.0283695874209463	0.0997450958661196	0.029703716479636	0.0270354583622565	0.0214992477182803	0.000679865907699437	in	in
Apodemus_agrarius	72	29	259	0.00405144247846139	0.00179280876510239	0.036065196127594	0.0295762178313984	0.0119139747014649	0.106412334554436	402	1140	0.0139698157903859	0.049298637768566	0.00558479532163743	0.0139513289261699	0.0938644688644689	0.0145019949028838	0.0134006629494561	0.00887388230268196	0.000280616797647347	0.00609623339865015	0.014758840956918	0.0966379158598851	0.0153548766705413	0.0141628052432947	0.0096050073811558	0.000303737002671814	in	in
Apodemus_alpicola	8	1	21	0.0140037593984962	0.000657894736842105	0.0240294006784772	0.00981033355134072	0.00122629169391759	0.0258342681901659	8	1139	0.0128872444500188	0.0122759277824705	0.00185375901132853	0.00930228392141569	0.0158033362598771	0.00962538381466959	0.00897918402816179	0.00520669615699524	0.000164650189405506	0.00164211102495098	0.00977311194235114	0.0160778884373187	0.0100901310871542	0.00945609279754802	0.0051087059989933	0.000161551468529847	in	in
Apodemus_argenteus	35	9	143	0.00447729004349738	0.000334504409036376	0.0299290898775653	0.0163173904206184	0.00419592691876027	0.0666684429569164	180	1140	0.0115802947766997	0.0290605925633666	0.00087719298245614	0.0113954013532308	0.0287224669603524	0.0117422797767311	0.0110485229297304	0.00558988285757391	0.000176767616834642	0.000913728774842011	0.0120938634251741	0.0280165552371855	0.0124497116995041	0.0117380151508442	0.00573443037621505	0.000181338610724958	in	out
Apodemus_chevrieri	24	11	123	0.00974512932329555	0.001686624078477	0.0735897911079662	0.0131603781006388	0.00603183996279281	0.0674715536412313	78	1140	0.0283405148365796	0.0288832311320812	0.0024904214559387	0.0282389607847153	0.0489368074273735	0.0287272936699891	0.0277506278994414	0.00786939584375423	0.000248852146757259	0.00183999693333846	0.0278059462597117	0.0485240598463404	0.0282521218854872	0.0273597706339362	0.00719003925589255	0.000227369005146427	in	in
Apodemus_draco	68	23	272	0.0152492105827948	0.00238117486884095	0.150590773798121	0.0279405452244807	0.0094505460693018	0.111780948030723	357	1140	0.0560737197499191	0.0497206358926643	0.00598981731057203	0.0558382859348763	0.100509592326139	0.056536790749667	0.0551397811200855	0.0112562783546193	0.000355954775774494	0.00485115766262407	0.053326791374076	0.101566720691519	0.0539491529040897	0.0527044298440624	0.0100292431357676	0.00031715251516635	in	in
Apodemus_flavicollis	53	27	171	0.00840327877382402	0.00263043972070182	0.0428801967331628	0.0243302456381555	0.0123947357629445	0.0785504783625173	331	1140	0.0179713050758962	0.0384165238998704	0	0.0187399569138556	0.0629934775145898	0.0196917837484195	0.0177881300792917	0.0153385167408723	0.000485046488297791	0	0.0185893410389222	0.0597014925373134	0.0194813807375436	0.0176973013403008	0.0143750578928528	0.000454579244381957	in	in
Apodemus_latronum	52	24	191	0.0140679110585639	0.00375041879481572	0.0746482894740783	0.0261273251952096	0.0120586877968873	0.0960892329148243	114	1140	0.030822206442486	0.0447366906253612	0.010431654676259	0.0319774458285893	0.0940643548890971	0.0329943371412322	0.0309605545159464	0.0163870189999073	0.000518203041001618	0.011305986374837	0.0329851041381856	0.0842765885912816	0.0341162750350196	0.0318539332413516	0.0182286137644197	0.000576439380830621	in	in
Apodemus_mystacinus	86	19	6	0.0547037049661722	0.00935140882509304	0.00310650363281942	0.0562227827928889	0.0124069339173165	0.00391942470227137	55	1141	0.0224155287696041	0.0241731705722187	0.00335946248600224	0.0195688242868292	0.031419624217119	0.0198311715197871	0.0193064770538712	0.00422767805920365	0.000133690918810037	0.00322508398656219	0.0195351502686192	0.0301311745097194	0.019786338976877	0.0192839615603614	0.00404786045824778	0.000128004586985959	in	in
Apodemus_pallipes	13	1	59	0.0146460746460746	0.00054054054054054	0.0668387318793823	0.0133416739158057	0.00102628260890813	0.0607033058559826	10	1109	0.0273061674324073	0.0249938249111643	0.00599812558575445	0.0271125026963961	0.0378418996092576	0.0276875420494346	0.0265374633433575	0.00926665483988308	0.000293037355846534	0.00494845360824746	0.0266299873585057	0.035781041388518	0.0271391150998171	0.0261208596171943	0.00820450117581012	0.000259449107810895	in	in
Apodemus_peninsulae	59	25	218	0.00809732526435568	0.00255323189740174	0.0623768576804928	0.0279357881105088	0.0118379111200636	0.103496518426219	169	1139	0.0243090788256142	0.0477078407962763	0.00704887218045113	0.0243386588787938	0.0692260816575259	0.0249691923314453	0.0237081254261422	0.0101609321863745	0.000321316888594578	0.00740871405891702	0.0254759998681882	0.0735923608824509	0.0261698854417671	0.0247821142946094	0.0111818401205975	0.0003536008321294	in	in
Apodemus_ponticus	1	2	21	0.000612182430364249	0.00321395775941231	0.0332108968472605	0.001400471492069	0.00280572836207257	0.0294601478017619	9	1089	0.0123456790123457	0.0112165256811702	0.00285035629453682	0.00964975298220818	0.0179981634527089	0.00990143432257626	0.00939807164184009	0.00405579913532237	0.000128255629997602	0.00228028503562944	0.00909086708485241	0.0156216098936862	0.00928206064360096	0.00889967352610386	0.00308104950934183	9.74313403326443e-05	in	in
Apodemus_speciosus	43	8	184	0.00711002554415423	0.00124417540275917	0.0437346437013627	0.0183749175763881	0.0034189380235825	0.0786360189314021	349	1140	0.017362948216092	0.0334760263204026	0.00421052631578947	0.0174544882238675	0.0285964912280702	0.0176908430566745	0.0172181333910606	0.00380881524679485	0.000120445313666481	0.00572519083969464	0.0178427661052402	0.0272164948453607	0.0180662266248006	0.0176193055856797	0.00360102572835353	0.000113874432144639	in	out
Apodemus_sylvaticus	95	51	279	0.00998705898232811	0.00177761208676383	0.0652071146369829	0.0355492035986237	0.0190901323257899	0.104463560690961	919	1140	0.025657261902025	0.0530277110545311	0.00210280373831776	0.026725237479767	0.108723021582734	0.0279187217976791	0.0255317531618548	0.0192327832390336	0.000608194007796567	0.00224299065420563	0.0279708856663661	0.0973045520635274	0.0292293622380561	0.0267124090946761	0.0202801216165605	0.00064131375533547	in	in
Apodemus_uralensis	26	8	124	0.0127666903562817	0.00315121429850628	0.0837431165350588	0.0147305354934187	0.00453428502255819	0.0703631100516056	97	1140	0.0332203403966156	0.0298582848080043	0.00257826887661142	0.0342574230147781	0.0642829230168034	0.0350943730093277	0.0334204730202286	0.0134872973071334	0.00042650578970397	0.00267082127754284	0.0334701163058538	0.0552777046591206	0.0341417494750501	0.0327984831366575	0.0108232466614187	0.000342261111278964	in	in
Apodemus_witherbyi	33	10	119	0.0144463074749176	0.00347707972290072	0.0570950420547029	0.0229033486119337	0.0069418975596039	0.0827121642679404	39	1139	0.0249779702141381	0.0374992191756054	0.00324976787372331	0.027063398479043	0.102861562258314	0.0287036581358548	0.0254231388222311	0.0264324867631112	0.000835868623936831	0.00346087290905593	0.0286062469566255	0.0927643784786635	0.0303049539525187	0.0269075399607324	0.0273743550278033	0.000865653113659403	in	in
Apomys_abrae	5	2	50	0.00519246835036309	0.00253607430388433	0.0614824050180251	0.00458124448069755	0.00183713022334401	0.0459515199834754	14	1138	0.0230546060071543	0.0174409839259109	0.00123022847100176	0.0231661793313446	0.0381962864721485	0.0235762311299332	0.0227561275327559	0.00660791033503313	0.00020896047232871	0.00165616230390578	0.0223913706159879	0.0354806240563664	0.022759858303075	0.0220228829289008	0.00593811221951977	0.000187779596153602	in	in
Apomys_banahao	1	0	5	0.000657894736842105	0	0.00398919462244	0.00101971447994561	0	0.00511134206804899	8	1138	0.00154824671520629	0.00204283136427087	0	0.00157123608670182	0.00251903925014646	0.00161403463512378	0.00152843753827986	0.000689690842511291	2.18099394369616e-05	0	0.00172739326065549	0.00255827174530984	0.00177018804549079	0.00168459847582018	0.00068963019299518	2.18080215308626e-05	in	in
Apomys_brownorum	1	0	1	0.00105263157894737	0	0.00105540897097625	0.00126916975145425	0	0.00127415587173497	5	1138	0.00070298769771529	0.000847876775242001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apomys_datae	18	6	102	0.0143497656143688	0.00427834946591399	0.087879718883565	0.0130117053359846	0.0043486876634875	0.0739301258779721	24	1138	0.035484023583403	0.030414377727395	0.00140597539543058	0.0359736063349709	0.0508787346221441	0.0365513709359795	0.0353958417339624	0.00931057171645424	0.000294426129423388	0.00187697962695032	0.0353543740818985	0.0487339936181678	0.0358887470999378	0.0348200010638592	0.0086113242298129	0.00027231398236404	in	in
Apomys_hylocetes	2	0	5	0.00175438596491228	0	0.00545294635004398	0.00232067918544158	0	0.00581711005972227	6	1138	0.00240187463386057	0.00271224968195644	0.00140597539543058	0.0024066783831283	0.00281195079086116	0.00244346504236275	0.00236989172389384	0.000592810339043375	1.87463089187371e-05	0.00169413757808916	0.00262513378763019	0.00298115484260213	0.00265785092025712	0.00259241665500326	0.00052723065613233	1.66724972564318e-05	in	in
Apomys_insignis	2	0	5	0.00228070175438597	0	0.00668425681618294	0.00230556409468181	0	0.00577912195873701	6	1138	0.00298769771528998	0.00269455315326876	0.00263620386643234	0.00297715289982425	0.00333919156414763	0.00299004680551828	0.00296425899413023	0.000207782950807101	6.57067383501161e-06	0.00210896309314588	0.00279302393281217	0.00295348264828945	0.00281359329644959	0.00277245456917475	0.000331471562940474	1.04820511846776e-05	in	in
Apomys_iridensis	0	1	6	0	0.00295566502463054	0.0118226600985222	0	0.00238284352660843	0.0143055831512021	5	610	0.00491803278688525	0.005552984729292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apomys_lubangensis	2	0	4	0.00304659498207885	0	0.00575022461814915	0.00315498882608124	0	0.00633278800992136	6	1114	0.00293237582286056	0.003162583127619	0.00323159784560144	0.00355345572291263	0.00405844155844156	0.00357664767165319	0.00353026377417208	0.00037373404603948	1.18185082463499e-05	0.00338489022612951	0.00384693885943461	0.00469177635866024	0.00388568249401508	0.00380819522485415	0.000624346641673544	1.9743574371654e-05	out	out
Apomys_magnus	1	0	7	0.00140350877192982	0	0.0098504837291117	0.00115251632731462	0	0.00808890087244565	6	1138	0.00374926772114821	0.00307877823816916	0.00281195079086116	0.00374551845342707	0.00421792618629174	0.00378674939329598	0.00370428751355815	0.000664429115103734	2.10110934745798e-05	0.0033743409490334	0.0033743409490334	0.0033743409490334	0.0033743409490334	0.0033743409490334	0	0	in	out
Apomys_microdon	7	0	60	0.00554511278195489	0	0.0567596431712527	0.00717309357959326	0	0.0616474548407928	8	1138	0.0207548748849276	0.0229250731378265	0.0165202108963093	0.0206951445589423	0.023286467486819	0.020799761246759	0.0205905278711256	0.00168587894266076	5.3312173181244e-05	0.0158469555285888	0.0215151386695335	0.0247986888049598	0.0216518160790743	0.0213784612599927	0.00220253165619242	6.96501665219094e-05	in	in
Apomys_musculus	5	0	12	0.00800351802990325	0	0.0197530864197531	0.00668598172498326	0	0.0160857908847184	5	1135	0.0092511013215859	0.0075898504353003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apomys_sierrae	16	2	60	0.00778781774205115	0.000551437226898968	0.0294894963932477	0.0109863011943746	0.00137694502211408	0.0413113791829878	28	1138	0.0126053467346353	0.0178848452137727	0.00474516695957821	0.0126864981526482	0.0219097832454599	0.0128994664619632	0.0124735298433331	0.00343194566394103	0.000108527651039924	0.0050615114235501	0.0133643191303831	0.0235409514467878	0.0136020220658656	0.0131266161949006	0.00383053967681351	0.00012113230046376	in	in
Apomys_zambalensis	8	1	27	0.006	0.000211081794195251	0.0222515391380827	0.00557544087828671	0.000698768975510868	0.0188667623387934	25	1138	0.00948447568834212	0.00837785931623019	0	0.00943304042179262	0.0124780316344464	0.00958437682748988	0.00928170401609535	0.0024387587195463	7.71203221736211e-05	0	0.00904281195079088	0.0122319859402461	0.00916974416968638	0.00891587973189539	0.00204548967709723	6.4684063099896e-05	in	in
Archboldomys_luzonensis	0	0	0	0	0	0	0	0	0	6	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	in	in
Arctictis_binturong	4	1	30	0.00529100529100529	0.00132275132275132	0.0374779541446208	0.00549639299209892	0.00137409824802473	0.0412702052046313	5	1134	0.0146972369194591	0.0160372675550805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arctocebus_calabarensis	5	2	12	0.00582010582010582	0.00317460317460317	0.017989417989418	0.00634920634920632	0.00253968253968253	0.0152380952380952	5	1134	0.00899470899470899	0.00804232804232807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arctocephalus_australis	1	0	20	0.00072463768115942	0	0.0195229054417881	0.00186874028590421	0	0.0373944989349544	29	414	0.00674918104098251	0.0130834787365139	0	0.00720113492928559	0.0257648953301127	0.00754978529372164	0.00685248456484954	0.00561843736425395	0.000177670589620356	0	0.00794574737856157	0.0228708997893469	0.00832741744852233	0.00756407730860082	0.00615054392773554	0.000194497276605624	in	in
Arctocephalus_forsteri	10	7	53	0.0064922421806725	0.00298369646500253	0.0418355225653553	0.00491027721897138	0.0034403807366596	0.0260489940186152	328	1134	0.0171038204036768	0.0114644510669691	0	0.0163769688333063	0.0301881246325691	0.0167744979260505	0.0159794397405621	0.00640610920245217	0.000202578960195136	0	0.0156190462088065	0.0264409835244628	0.0159473587389182	0.0152907336786949	0.0052906968541842	0.000167306524687098	in	in
